,site_name,state,country,service_month,invoice_name,submitted_by,status
687,New Jersey_United States_11,New Jersey,United States,APR-2022,New Jersey_United States_11-APR-2022,Jeff W.,POSTED
688,New Jersey_United States_11,New Jersey,United States,MAY-2022,New Jersey_United States_11-MAY-2022,Carlos R.,POSTED
689,New Jersey_United States_11,New Jersey,United States,JUN-2022,New Jersey_United States_11-JUN-2022,Carlos R.,POSTED
690,New Jersey_United States_11,New Jersey,United States,JUL-2022,New Jersey_United States_11-JUL-2022,Adam S.,POSTED
691,New Jersey_United States_11,New Jersey,United States,AUG-2022,New Jersey_United States_11-AUG-2022,Jeff W.,POSTED
692,New Jersey_United States_11,New Jersey,United States,SEP-2022,New Jersey_United States_11-SEP-2022,Adam S.,POSTED
693,New Jersey_United States_11,New Jersey,United States,OCT-2022,New Jersey_United States_11-OCT-2022,Carlos R.,POSTED
694,New Jersey_United States_11,New Jersey,United States,NOV-2022,New Jersey_United States_11-NOV-2022,Eszter S.,POSTED
695,New Jersey_United States_11,New Jersey,United States,DEC-2022,New Jersey_United States_11-DEC-2022,Eszter S.,POSTED
696,New Jersey_United States_11,New Jersey,United States,JAN-2023,New Jersey_United States_11-JAN-2023,Carlos R.,POSTED
697,New Jersey_United States_11,New Jersey,United States,FEB-2023,New Jersey_United States_11-FEB-2023,Eszter S.,POSTED
698,New Jersey_United States_11,New Jersey,United States,MAR-2023,New Jersey_United States_11-MAR-2023,Jeff W.,POSTED
699,New Jersey_United States_11,New Jersey,United States,APR-2023,New Jersey_United States_11-APR-2023,Eszter S.,POSTED
700,New Jersey_United States_11,New Jersey,United States,MAY-2023,New Jersey_United States_11-MAY-2023,Adam S.,POSTED
701,New Jersey_United States_11,New Jersey,United States,JUN-2023,New Jersey_United States_11-JUN-2023,Eszter S.,POSTED
702,New Jersey_United States_11,New Jersey,United States,JUL-2023,New Jersey_United States_11-JUL-2023,Carlos R.,POSTED
703,New Jersey_United States_11,New Jersey,United States,AUG-2023,New Jersey_United States_11-AUG-2023,Jeff W.,POSTED
704,New Jersey_United States_11,New Jersey,United States,SEP-2023,New Jersey_United States_11-SEP-2023,Carlos R.,POSTED
705,New Jersey_United States_11,New Jersey,United States,OCT-2023,New Jersey_United States_11-OCT-2023,Eszter S.,POSTED
706,New Jersey_United States_11,New Jersey,United States,NOV-2023,New Jersey_United States_11-NOV-2023,Adam S.,POSTED
707,New Jersey_United States_11,New Jersey,United States,DEC-2023,New Jersey_United States_11-DEC-2023,Jeff W.,POSTED
708,New Jersey_United States_11,New Jersey,United States,JAN-2024,New Jersey_United States_11-JAN-2024,Carlos R.,POSTED
709,New Jersey_United States_11,New Jersey,United States,FEB-2024,New Jersey_United States_11-FEB-2024,Eszter S.,POSTED
710,New Jersey_United States_11,New Jersey,United States,MAR-2024,New Jersey_United States_11-MAR-2024,Eszter S.,POSTED
711,New Jersey_United States_11,New Jersey,United States,APR-2024,New Jersey_United States_11-APR-2024,Adam S.,POSTED
712,New Jersey_United States_11,New Jersey,United States,MAY-2024,New Jersey_United States_11-MAY-2024,Carlos R.,POSTED
713,New Jersey_United States_11,New Jersey,United States,JUN-2024,New Jersey_United States_11-JUN-2024,Carlos R.,POSTED
714,New Jersey_United States_11,New Jersey,United States,JUL-2024,New Jersey_United States_11-JUL-2024,Eszter S.,POSTED
715,New Jersey_United States_11,New Jersey,United States,AUG-2024,New Jersey_United States_11-AUG-2024,Jeff W.,POSTED
716,New Jersey_United States_11,New Jersey,United States,SEP-2024,New Jersey_United States_11-SEP-2024,Adam S.,POSTED
717,New Jersey_United States_11,New Jersey,United States,OCT-2024,New Jersey_United States_11-OCT-2024,Adam S.,POSTED
718,New Jersey_United States_11,New Jersey,United States,NOV-2024,New Jersey_United States_11-NOV-2024,Carlos R.,POSTED
719,New Jersey_United States_11,New Jersey,United States,DEC-2024,New Jersey_United States_11-DEC-2024,Eszter S.,POSTED
720,Queensland_Australia_88,Queensland,Australia,JAN-2021,Queensland_Australia_88-JAN-2021,Adam S.,POSTED
721,Queensland_Australia_88,Queensland,Australia,FEB-2021,Queensland_Australia_88-FEB-2021,Adam S.,POSTED
722,Queensland_Australia_88,Queensland,Australia,MAR-2021,Queensland_Australia_88-MAR-2021,Adam S.,POSTED
723,Queensland_Australia_88,Queensland,Australia,APR-2021,Queensland_Australia_88-APR-2021,Jeff W.,POSTED
724,Queensland_Australia_88,Queensland,Australia,MAY-2021,Queensland_Australia_88-MAY-2021,Adam S.,POSTED
725,Queensland_Australia_88,Queensland,Australia,JUN-2021,Queensland_Australia_88-JUN-2021,Jeff W.,IN-PROCESS
726,Queensland_Australia_88,Queensland,Australia,JUL-2021,Queensland_Australia_88-JUL-2021,Adam S.,POSTED
727,Queensland_Australia_88,Queensland,Australia,AUG-2021,Queensland_Australia_88-AUG-2021,Eszter S.,POSTED
728,Queensland_Australia_88,Queensland,Australia,SEP-2021,Queensland_Australia_88-SEP-2021,Jeff W.,IN-PROCESS
729,Queensland_Australia_88,Queensland,Australia,OCT-2021,Queensland_Australia_88-OCT-2021,Jeff W.,POSTED
730,Queensland_Australia_88,Queensland,Australia,NOV-2021,Queensland_Australia_88-NOV-2021,Carlos R.,POSTED
731,Queensland_Australia_88,Queensland,Australia,DEC-2021,Queensland_Australia_88-DEC-2021,Adam S.,POSTED
732,Queensland_Australia_88,Queensland,Australia,JAN-2022,Queensland_Australia_88-JAN-2022,Carlos R.,POSTED
733,Queensland_Australia_88,Queensland,Australia,FEB-2022,Queensland_Australia_88-FEB-2022,Jeff W.,POSTED
734,Queensland_Australia_88,Queensland,Australia,MAR-2022,Queensland_Australia_88-MAR-2022,Eszter S.,POSTED
735,Queensland_Australia_88,Queensland,Australia,APR-2022,Queensland_Australia_88-APR-2022,Eszter S.,SUBMITTED
736,Queensland_Australia_88,Queensland,Australia,MAY-2022,Queensland_Australia_88-MAY-2022,Adam S.,POSTED
737,Queensland_Australia_88,Queensland,Australia,JUN-2022,Queensland_Australia_88-JUN-2022,Adam S.,POSTED
738,Queensland_Australia_88,Queensland,Australia,JUL-2022,Queensland_Australia_88-JUL-2022,Jeff W.,POSTED
739,Queensland_Australia_88,Queensland,Australia,AUG-2022,Queensland_Australia_88-AUG-2022,Eszter S.,POSTED
740,Queensland_Australia_88,Queensland,Australia,SEP-2022,Queensland_Australia_88-SEP-2022,Eszter S.,POSTED
741,Queensland_Australia_88,Queensland,Australia,OCT-2022,Queensland_Australia_88-OCT-2022,Eszter S.,POSTED
742,Queensland_Australia_88,Queensland,Australia,NOV-2022,Queensland_Australia_88-NOV-2022,Carlos R.,POSTED
743,Queensland_Australia_88,Queensland,Australia,DEC-2022,Queensland_Australia_88-DEC-2022,Carlos R.,POSTED
744,Queensland_Australia_88,Queensland,Australia,JAN-2023,Queensland_Australia_88-JAN-2023,Jeff W.,POSTED
745,Queensland_Australia_88,Queensland,Australia,FEB-2023,Queensland_Australia_88-FEB-2023,Eszter S.,POSTED
746,Queensland_Australia_88,Queensland,Australia,MAR-2023,Queensland_Australia_88-MAR-2023,Eszter S.,POSTED
747,Queensland_Australia_88,Queensland,Australia,APR-2023,Queensland_Australia_88-APR-2023,Carlos R.,POSTED
748,Queensland_Australia_88,Queensland,Australia,MAY-2023,Queensland_Australia_88-MAY-2023,Eszter S.,POSTED
749,Queensland_Australia_88,Queensland,Australia,JUN-2023,Queensland_Australia_88-JUN-2023,Jeff W.,POSTED
750,Queensland_Australia_88,Queensland,Australia,JUL-2023,Queensland_Australia_88-JUL-2023,Adam S.,POSTED
751,Queensland_Australia_88,Queensland,Australia,AUG-2023,Queensland_Australia_88-AUG-2023,Jeff W.,POSTED
752,Queensland_Australia_88,Queensland,Australia,SEP-2023,Queensland_Australia_88-SEP-2023,Jeff W.,POSTED
753,Queensland_Australia_88,Queensland,Australia,OCT-2023,Queensland_Australia_88-OCT-2023,Jeff W.,POSTED
754,Queensland_Australia_88,Queensland,Australia,NOV-2023,Queensland_Australia_88-NOV-2023,Adam S.,POSTED
755,Queensland_Australia_88,Queensland,Australia,DEC-2023,Queensland_Australia_88-DEC-2023,Carlos R.,POSTED
756,Queensland_Australia_88,Queensland,Australia,JAN-2024,Queensland_Australia_88-JAN-2024,Carlos R.,POSTED
757,Queensland_Australia_88,Queensland,Australia,FEB-2024,Queensland_Australia_88-FEB-2024,Jeff W.,POSTED
758,Queensland_Australia_88,Queensland,Australia,MAR-2024,Queensland_Australia_88-MAR-2024,Carlos R.,POSTED
759,Queensland_Australia_88,Queensland,Australia,APR-2024,Queensland_Australia_88-APR-2024,Eszter S.,POSTED
760,Queensland_Australia_88,Queensland,Australia,MAY-2024,Queensland_Australia_88-MAY-2024,Jeff W.,POSTED
761,Queensland_Australia_88,Queensland,Australia,JUN-2024,Queensland_Australia_88-JUN-2024,Adam S.,POSTED
762,Queensland_Australia_88,Queensland,Australia,JUL-2024,Queensland_Australia_88-JUL-2024,Eszter S.,POSTED
763,Queensland_Australia_88,Queensland,Australia,AUG-2024,Queensland_Australia_88-AUG-2024,Carlos R.,POSTED
764,Queensland_Australia_88,Queensland,Australia,SEP-2024,Queensland_Australia_88-SEP-2024,Eszter S.,POSTED
765,Queensland_Australia_88,Queensland,Australia,OCT-2024,Queensland_Australia_88-OCT-2024,Adam S.,POSTED
766,Queensland_Australia_88,Queensland,Australia,NOV-2024,Queensland_Australia_88-NOV-2024,Adam S.,SUBMITTED
767,Queensland_Australia_88,Queensland,Australia,DEC-2024,Queensland_Australia_88-DEC-2024,Adam S.,POSTED
768,Western Australia_Australia_94,Western Australia,Australia,JAN-2021,Western Australia_Australia_94-JAN-2021,Jeff W.,POSTED
769,Western Australia_Australia_94,Western Australia,Australia,FEB-2021,Western Australia_Australia_94-FEB-2021,Eszter S.,POSTED
770,Western Australia_Australia_94,Western Australia,Australia,MAR-2021,Western Australia_Australia_94-MAR-2021,Jeff W.,POSTED
771,Western Australia_Australia_94,Western Australia,Australia,APR-2021,Western Australia_Australia_94-APR-2021,Eszter S.,POSTED
772,Western Australia_Australia_94,Western Australia,Australia,MAY-2021,Western Australia_Australia_94-MAY-2021,Adam S.,POSTED
773,Western Australia_Australia_94,Western Australia,Australia,JUN-2021,Western Australia_Australia_94-JUN-2021,Adam S.,POSTED
774,Western Australia_Australia_94,Western Australia,Australia,JUL-2021,Western Australia_Australia_94-JUL-2021,Eszter S.,POSTED
775,Western Australia_Australia_94,Western Australia,Australia,AUG-2021,Western Australia_Australia_94-AUG-2021,Jeff W.,POSTED
776,Western Australia_Australia_94,Western Australia,Australia,SEP-2021,Western Australia_Australia_94-SEP-2021,Adam S.,POSTED
777,Western Australia_Australia_94,Western Australia,Australia,OCT-2021,Western Australia_Australia_94-OCT-2021,Eszter S.,POSTED
778,Western Australia_Australia_94,Western Australia,Australia,NOV-2021,Western Australia_Australia_94-NOV-2021,Adam S.,POSTED
779,Western Australia_Australia_94,Western Australia,Australia,DEC-2021,Western Australia_Australia_94-DEC-2021,Eszter S.,POSTED
780,Western Australia_Australia_94,Western Australia,Australia,JAN-2022,Western Australia_Australia_94-JAN-2022,Carlos R.,SUBMITTED
781,Western Australia_Australia_94,Western Australia,Australia,FEB-2022,Western Australia_Australia_94-FEB-2022,Adam S.,IN-PROCESS
782,Western Australia_Australia_94,Western Australia,Australia,MAR-2022,Western Australia_Australia_94-MAR-2022,Jeff W.,POSTED
783,Western Australia_Australia_94,Western Australia,Australia,APR-2022,Western Australia_Australia_94-APR-2022,Adam S.,POSTED
784,Western Australia_Australia_94,Western Australia,Australia,MAY-2022,Western Australia_Australia_94-MAY-2022,Jeff W.,IN-PROCESS
785,Western Australia_Australia_94,Western Australia,Australia,JUN-2022,Western Australia_Australia_94-JUN-2022,Adam S.,POSTED
786,Western Australia_Australia_94,Western Australia,Australia,JUL-2022,Western Australia_Australia_94-JUL-2022,Eszter S.,POSTED
787,Western Australia_Australia_94,Western Australia,Australia,AUG-2022,Western Australia_Australia_94-AUG-2022,Adam S.,POSTED
788,Western Australia_Australia_94,Western Australia,Australia,SEP-2022,Western Australia_Australia_94-SEP-2022,Eszter S.,POSTED
789,Western Australia_Australia_94,Western Australia,Australia,OCT-2022,Western Australia_Australia_94-OCT-2022,Adam S.,POSTED
790,Western Australia_Australia_94,Western Australia,Australia,NOV-2022,Western Australia_Australia_94-NOV-2022,Jeff W.,POSTED
791,Western Australia_Australia_94,Western Australia,Australia,DEC-2022,Western Australia_Australia_94-DEC-2022,Jeff W.,POSTED
792,Western Australia_Australia_94,Western Australia,Australia,JAN-2023,Western Australia_Australia_94-JAN-2023,Eszter S.,POSTED
793,Western Australia_Australia_94,Western Australia,Australia,FEB-2023,Western Australia_Australia_94-FEB-2023,Carlos R.,POSTED
794,Western Australia_Australia_94,Western Australia,Australia,MAR-2023,Western Australia_Australia_94-MAR-2023,Carlos R.,POSTED
795,Western Australia_Australia_94,Western Australia,Australia,APR-2023,Western Australia_Australia_94-APR-2023,Carlos R.,POSTED
796,Western Australia_Australia_94,Western Australia,Australia,MAY-2023,Western Australia_Australia_94-MAY-2023,Adam S.,POSTED
797,Western Australia_Australia_94,Western Australia,Australia,JUN-2023,Western Australia_Australia_94-JUN-2023,Adam S.,IN-PROCESS
798,Western Australia_Australia_94,Western Australia,Australia,JUL-2023,Western Australia_Australia_94-JUL-2023,Carlos R.,POSTED
799,Western Australia_Australia_94,Western Australia,Australia,AUG-2023,Western Australia_Australia_94-AUG-2023,Eszter S.,IN-PROCESS
800,Western Australia_Australia_94,Western Australia,Australia,SEP-2023,Western Australia_Australia_94-SEP-2023,Jeff W.,POSTED
801,Western Australia_Australia_94,Western Australia,Australia,OCT-2023,Western Australia_Australia_94-OCT-2023,Eszter S.,POSTED
802,Western Australia_Australia_94,Western Australia,Australia,NOV-2023,Western Australia_Australia_94-NOV-2023,Adam S.,IN-PROCESS
803,Western Australia_Australia_94,Western Australia,Australia,DEC-2023,Western Australia_Australia_94-DEC-2023,Jeff W.,POSTED
804,Western Australia_Australia_94,Western Australia,Australia,JAN-2024,Western Australia_Australia_94-JAN-2024,Adam S.,POSTED
805,Western Australia_Australia_94,Western Australia,Australia,FEB-2024,Western Australia_Australia_94-FEB-2024,Adam S.,POSTED
806,Western Australia_Australia_94,Western Australia,Australia,MAR-2024,Western Australia_Australia_94-MAR-2024,Carlos R.,POSTED
807,Western Australia_Australia_94,Western Australia,Australia,APR-2024,Western Australia_Australia_94-APR-2024,Adam S.,POSTED
808,Western Australia_Australia_94,Western Australia,Australia,MAY-2024,Western Australia_Australia_94-MAY-2024,Jeff W.,POSTED
809,Western Australia_Australia_94,Western Australia,Australia,JUN-2024,Western Australia_Australia_94-JUN-2024,Carlos R.,POSTED
810,Western Australia_Australia_94,Western Australia,Australia,JUL-2024,Western Australia_Australia_94-JUL-2024,Jeff W.,POSTED
811,Western Australia_Australia_94,Western Australia,Australia,AUG-2024,Western Australia_Australia_94-AUG-2024,Adam S.,POSTED
812,Western Australia_Australia_94,Western Australia,Australia,SEP-2024,Western Australia_Australia_94-SEP-2024,Eszter S.,POSTED
813,Western Australia_Australia_94,Western Australia,Australia,OCT-2024,Western Australia_Australia_94-OCT-2024,Eszter S.,POSTED
814,Western Australia_Australia_94,Western Australia,Australia,NOV-2024,Western Australia_Australia_94-NOV-2024,Eszter S.,POSTED
815,Western Australia_Australia_94,Western Australia,Australia,DEC-2024,Western Australia_Australia_94-DEC-2024,Eszter S.,POSTED
816,Hawaii_United States_235,Hawaii,United States,JAN-2021,Hawaii_United States_235-JAN-2021,Eszter S.,POSTED
817,Hawaii_United States_235,Hawaii,United States,FEB-2021,Hawaii_United States_235-FEB-2021,Eszter S.,POSTED
818,Hawaii_United States_235,Hawaii,United States,MAR-2021,Hawaii_United States_235-MAR-2021,Eszter S.,POSTED
819,Hawaii_United States_235,Hawaii,United States,APR-2021,Hawaii_United States_235-APR-2021,Carlos R.,POSTED
820,Hawaii_United States_235,Hawaii,United States,MAY-2021,Hawaii_United States_235-MAY-2021,Carlos R.,POSTED
821,Hawaii_United States_235,Hawaii,United States,JUN-2021,Hawaii_United States_235-JUN-2021,Carlos R.,POSTED
822,Hawaii_United States_235,Hawaii,United States,JUL-2021,Hawaii_United States_235-JUL-2021,Carlos R.,POSTED
823,Hawaii_United States_235,Hawaii,United States,AUG-2021,Hawaii_United States_235-AUG-2021,Jeff W.,POSTED
824,Hawaii_United States_235,Hawaii,United States,SEP-2021,Hawaii_United States_235-SEP-2021,Eszter S.,SUBMITTED
825,Hawaii_United States_235,Hawaii,United States,OCT-2021,Hawaii_United States_235-OCT-2021,Carlos R.,POSTED
826,Hawaii_United States_235,Hawaii,United States,NOV-2021,Hawaii_United States_235-NOV-2021,Eszter S.,POSTED
827,Hawaii_United States_235,Hawaii,United States,DEC-2021,Hawaii_United States_235-DEC-2021,Adam S.,POSTED
828,Hawaii_United States_235,Hawaii,United States,JAN-2022,Hawaii_United States_235-JAN-2022,Eszter S.,POSTED
829,Hawaii_United States_235,Hawaii,United States,FEB-2022,Hawaii_United States_235-FEB-2022,Carlos R.,POSTED
830,Hawaii_United States_235,Hawaii,United States,MAR-2022,Hawaii_United States_235-MAR-2022,Jeff W.,POSTED
831,Hawaii_United States_235,Hawaii,United States,APR-2022,Hawaii_United States_235-APR-2022,Jeff W.,POSTED
832,Hawaii_United States_235,Hawaii,United States,MAY-2022,Hawaii_United States_235-MAY-2022,Jeff W.,POSTED
833,Hawaii_United States_235,Hawaii,United States,JUN-2022,Hawaii_United States_235-JUN-2022,Eszter S.,POSTED
834,Hawaii_United States_235,Hawaii,United States,JUL-2022,Hawaii_United States_235-JUL-2022,Eszter S.,POSTED
835,Hawaii_United States_235,Hawaii,United States,AUG-2022,Hawaii_United States_235-AUG-2022,Adam S.,POSTED
836,Hawaii_United States_235,Hawaii,United States,SEP-2022,Hawaii_United States_235-SEP-2022,Carlos R.,POSTED
837,Hawaii_United States_235,Hawaii,United States,OCT-2022,Hawaii_United States_235-OCT-2022,Carlos R.,POSTED
838,Hawaii_United States_235,Hawaii,United States,NOV-2022,Hawaii_United States_235-NOV-2022,Jeff W.,POSTED
839,Hawaii_United States_235,Hawaii,United States,DEC-2022,Hawaii_United States_235-DEC-2022,Carlos R.,POSTED
840,Hawaii_United States_235,Hawaii,United States,JAN-2023,Hawaii_United States_235-JAN-2023,Adam S.,POSTED
841,Hawaii_United States_235,Hawaii,United States,FEB-2023,Hawaii_United States_235-FEB-2023,Jeff W.,POSTED
842,Hawaii_United States_235,Hawaii,United States,MAR-2023,Hawaii_United States_235-MAR-2023,Carlos R.,POSTED
843,Hawaii_United States_235,Hawaii,United States,APR-2023,Hawaii_United States_235-APR-2023,Adam S.,POSTED
844,Hawaii_United States_235,Hawaii,United States,MAY-2023,Hawaii_United States_235-MAY-2023,Adam S.,POSTED
845,Hawaii_United States_235,Hawaii,United States,JUN-2023,Hawaii_United States_235-JUN-2023,Eszter S.,POSTED
846,Hawaii_United States_235,Hawaii,United States,JUL-2023,Hawaii_United States_235-JUL-2023,Carlos R.,POSTED
847,Hawaii_United States_235,Hawaii,United States,AUG-2023,Hawaii_United States_235-AUG-2023,Adam S.,POSTED
848,Hawaii_United States_235,Hawaii,United States,SEP-2023,Hawaii_United States_235-SEP-2023,Eszter S.,POSTED
849,Hawaii_United States_235,Hawaii,United States,OCT-2023,Hawaii_United States_235-OCT-2023,Carlos R.,POSTED
850,Hawaii_United States_235,Hawaii,United States,NOV-2023,Hawaii_United States_235-NOV-2023,Adam S.,POSTED
851,Hawaii_United States_235,Hawaii,United States,DEC-2023,Hawaii_United States_235-DEC-2023,Eszter S.,POSTED
852,Hawaii_United States_235,Hawaii,United States,JAN-2024,Hawaii_United States_235-JAN-2024,Eszter S.,PROCESSED
853,Hawaii_United States_235,Hawaii,United States,FEB-2024,Hawaii_United States_235-FEB-2024,Carlos R.,POSTED
854,Hawaii_United States_235,Hawaii,United States,MAR-2024,Hawaii_United States_235-MAR-2024,Eszter S.,POSTED
855,Hawaii_United States_235,Hawaii,United States,APR-2024,Hawaii_United States_235-APR-2024,Carlos R.,POSTED
